,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
641 ,Roberto Soldado ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
642 ,Son Heung-Min ,Forward,28 ,,,27 ,,,13 ,12 ,7 ,3 ,,,,,,,,,,1 ,447 ,16 ,0 ,14 ,,,,0 ,0 ,12 ,9 ,4 ,0 ,2 ,2 ,1 ,0 ,0 ,0 ,38 ,13 ,0 ,3 ,,,,,,,,
643 ,Alexandre Song ,Midfielder,12 ,,,41 ,1 ,,2 ,12 ,6 ,1 ,,73 ,60 ,54 ,7 ,5 ,2 ,,0 ,0 ,448 ,37 ,0 ,3 ,0 ,1 ,28 ,1 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,,,,,,,,
644 ,Pape Souaré ,Defender,34 ,7 ,45 ,32 ,1 ,0 ,3 ,84 ,122 ,26 ,0 ,191 ,105 ,100 ,17 ,26 ,24 ,1 ,0 ,1 ,1165 ,34 ,4 ,137 ,0 ,0 ,75 ,6 ,1 ,25 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
645 ,Julian Speroni ,Goalkeeper,2 ,0 ,6 ,,,,,,,,,,,,,,,0 ,1 ,0 ,64 ,32 ,,,,,21 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,10 ,0 ,1 ,1 ,0 ,1 ,4 ,25 
646 ,Raphael Spiegel ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
647 ,Jindrich Stanek ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
648 ,Junior Stanislas ,Midfielder,21 ,,,29 ,1 ,,15 ,18 ,11 ,2 ,,75 ,88 ,102 ,32 ,14 ,29 ,,0 ,2 ,662 ,32 ,5 ,96 ,0 ,4 ,15 ,1 ,0 ,11 ,3 ,3 ,1 ,2 ,0 ,2 ,0 ,0 ,0 ,44 ,10 ,0 ,2 ,,,,,,,,
649 ,Jed Steer ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
650 ,Maarten Stekelenburg ,Goalkeeper,17 ,6 ,19 ,,,,,,,,,,,,,,,0 ,0 ,0 ,407 ,24 ,,,,,113 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,31 ,0 ,6 ,14 ,2 ,7 ,58 ,125 
651 ,Jack Stephens ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
652 ,Raheem Sterling ,Forward,31 ,,,34 ,,,16 ,16 ,3 ,2 ,,,,,,,,,,2 ,846 ,27 ,2 ,58 ,,,,1 ,0 ,26 ,5 ,6 ,1 ,5 ,0 ,0 ,0 ,0 ,0 ,52 ,22 ,0 ,6 ,,,,,,,,
653 ,Jamie Sterry ,Defender,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
654 ,Steve Cook ,Defender,36 ,7 ,63 ,33 ,1 ,0 ,5 ,84 ,298 ,176 ,0 ,162 ,166 ,98 ,3 ,123 ,64 ,0 ,1 ,0 ,1577 ,44 ,1 ,1 ,0 ,0 ,175 ,5 ,0 ,16 ,2 ,4 ,2 ,2 ,0 ,0 ,,,,,,,,,,,,,,,
655 ,Kevin Stewart ,Midfielder,7 ,,,19 ,1 ,,2 ,15 ,14 ,5 ,,39 ,43 ,27 ,3 ,5 ,4 ,,0 ,0 ,450 ,64 ,0 ,1 ,0 ,0 ,20 ,1 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,,,,,,,,
656 ,Jayden Stockley ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
657 ,John Stones ,Defender,33 ,8 ,45 ,46 ,1 ,1 ,1 ,56 ,127 ,75 ,1 ,180 ,147 ,74 ,23 ,53 ,30 ,0 ,3 ,0 ,1566 ,47 ,4 ,4 ,1 ,1 ,144 ,3 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
658 ,Max Stryjek ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
659 ,Daniel Sturridge ,Forward,14 ,,,3 ,,,6 ,3 ,4 ,3 ,,,,,,,,,,1 ,317 ,23 ,0 ,11 ,,,,0 ,0 ,2 ,7 ,8 ,3 ,1 ,4 ,2 ,1 ,0 ,0 ,48 ,23 ,0 ,5 ,,,,,,,,
660 ,Mario Suárez ,Midfielder,15 ,,,21 ,1 ,,3 ,18 ,11 ,5 ,,68 ,45 ,54 ,10 ,9 ,12 ,,0 ,0 ,422 ,28 ,0 ,2 ,0 ,1 ,36 ,2 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,0 ,0 ,,,,,,,,
661 ,Easah Suliman ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
662 ,Andrew Surman ,Midfielder,38 ,,,51 ,1 ,,10 ,109 ,63 ,31 ,,240 ,134 ,149 ,16 ,48 ,57 ,,0 ,3 ,2287 ,60 ,0 ,9 ,0 ,5 ,218 ,4 ,0 ,26 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,,,,,,,,
663 ,Sam Surridge ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
664 ,Wojciech Szczesny ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
665 ,Franck Tabanou ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
666 ,Dusan Tadic ,Forward,34 ,,,37 ,,,19 ,24 ,18 ,2 ,,,,,,,,,,12 ,872 ,26 ,12 ,201 ,,,,2 ,0 ,25 ,9 ,7 ,0 ,2 ,5 ,1 ,0 ,1 ,0 ,56 ,16 ,0 ,4 ,,,,,,,,
667 ,Shani Tarashaj ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
668 ,Matt Targett ,Defender,14 ,6 ,10 ,20 ,1 ,0 ,1 ,26 ,33 ,11 ,0 ,61 ,53 ,40 ,5 ,16 ,13 ,0 ,0 ,1 ,404 ,29 ,0 ,44 ,0 ,1 ,40 ,1 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
669 ,Steven Taylor ,Defender,10 ,2 ,17 ,3 ,1 ,0 ,1 ,17 ,37 ,18 ,0 ,33 ,16 ,15 ,2 ,7 ,8 ,1 ,0 ,0 ,324 ,32 ,0 ,0 ,0 ,0 ,16 ,1 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
670 ,Dominic Telford ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
671 ,John Terry ,Defender,24 ,6 ,34 ,21 ,1 ,0 ,3 ,38 ,88 ,46 ,0 ,90 ,77 ,42 ,2 ,49 ,22 ,1 ,0 ,0 ,924 ,39 ,0 ,0 ,0 ,1 ,32 ,2 ,2 ,10 ,2 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
672 ,Alexander Tettey ,Midfielder,23 ,,,48 ,1 ,,3 ,42 ,51 ,33 ,,164 ,101 ,103 ,15 ,31 ,24 ,,0 ,0 ,1064 ,46 ,0 ,2 ,0 ,0 ,70 ,10 ,0 ,39 ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,20 ,3 ,0 ,0 ,,,,,,,,
673 ,Florian Thauvin ,Midfielder,13 ,,,8 ,1 ,,3 ,7 ,2 ,0 ,,30 ,36 ,46 ,11 ,2 ,9 ,,0 ,0 ,172 ,13 ,1 ,47 ,0 ,2 ,3 ,1 ,0 ,5 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,0 ,0 ,,,,,,,,
674 ,Thomas Robson ,Defender,1 ,0 ,2 ,4 ,1 ,0 ,0 ,1 ,3 ,0 ,0 ,5 ,9 ,4 ,2 ,2 ,1 ,0 ,0 ,0 ,36 ,36 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
675 ,Louis Thompson ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
676 ,Tiago Ilori ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
677 ,Dwight Tiendalli ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
678 ,Harry Toffolo ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
679 ,Ola Toivonen ,Forward,12 ,,,10 ,,,3 ,8 ,6 ,1 ,,,,,,,,,,2 ,254 ,21 ,1 ,1 ,,,,1 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,0 ,1 ,,,,,,,,
680 ,Tom Beadling ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
681 ,James Tomkins ,Defender,25 ,8 ,24 ,62 ,1 ,0 ,1 ,54 ,101 ,45 ,0 ,118 ,116 ,64 ,5 ,34 ,20 ,0 ,2 ,0 ,835 ,33 ,2 ,15 ,0 ,0 ,67 ,4 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
682 ,Lee Tomlin ,Forward,6 ,,,6 ,,,1 ,2 ,1 ,0 ,,,,,,,,,,0 ,116 ,19 ,1 ,2 ,,,,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,3 ,1 ,0 ,,,,,,,,
683 ,Fikayo Tomori ,Defender,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,3 ,1 ,0 ,2 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,13 ,13 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
684 ,Kevin Toner ,Defender,4 ,1 ,9 ,10 ,1 ,0 ,0 ,9 ,18 ,8 ,0 ,7 ,24 ,11 ,0 ,10 ,3 ,0 ,0 ,1 ,97 ,24 ,0 ,1 ,0 ,0 ,7 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
685 ,Aleksandar Tonev ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
686 ,Ivan Toney ,Forward,2 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,3 ,2 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
687 ,Fernando Torres ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
688 ,Tosin Adarabioyo ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
689 ,Yaya Touré ,Midfielder,32 ,,,43 ,1 ,,27 ,25 ,35 ,26 ,,158 ,155 ,162 ,58 ,28 ,33 ,,0 ,5 ,1838 ,57 ,5 ,12 ,0 ,20 ,108 ,3 ,0 ,27 ,2 ,6 ,0 ,3 ,3 ,1 ,0 ,1 ,0 ,77 ,23 ,0 ,5 ,,,,,,,,
690 ,Andros Townsend ,Midfielder,16 ,,,29 ,1 ,,8 ,11 ,10 ,1 ,,65 ,73 ,106 ,31 ,0 ,8 ,,0 ,2 ,392 ,25 ,5 ,87 ,0 ,0 ,4 ,0 ,0 ,7 ,0 ,4 ,0 ,0 ,4 ,2 ,0 ,0 ,1 ,29 ,16 ,1 ,0 ,,,,,,,,
691 ,Adama Traoré ,Forward,10 ,,,1 ,,,1 ,0 ,0 ,0 ,,,,,,,,,,1 ,30 ,3 ,0 ,21 ,,,,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
692 ,Gerhard Tremmel ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
693 ,Kieran Trippier ,Defender,6 ,1 ,4 ,14 ,1 ,0 ,0 ,11 ,12 ,6 ,0 ,29 ,36 ,20 ,3 ,11 ,8 ,0 ,0 ,1 ,265 ,44 ,0 ,34 ,0 ,0 ,11 ,1 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
694 ,Axel Tuanzebe ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
695 ,Jordan Turnbull ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
696 ,Michael Turner ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
697 ,Leonardo Ulloa ,Forward,29 ,,,27 ,,,5 ,7 ,21 ,12 ,,,,,,,,,,2 ,399 ,14 ,2 ,9 ,,,,0 ,0 ,20 ,6 ,6 ,2 ,3 ,1 ,0 ,0 ,1 ,0 ,33 ,10 ,0 ,5 ,,,,,,,,
698 ,Enes Ünal ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
699 ,Luis Antonio Valencia ,Defender,14 ,4 ,6 ,27 ,1 ,0 ,3 ,15 ,18 ,7 ,0 ,57 ,67 ,42 ,16 ,18 ,8 ,0 ,0 ,3 ,584 ,42 ,1 ,35 ,0 ,1 ,22 ,1 ,0 ,16 ,2 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
700 ,Patrick van Aanholt ,Defender,33 ,6 ,56 ,85 ,1 ,2 ,7 ,63 ,102 ,23 ,1 ,220 ,157 ,117 ,46 ,14 ,16 ,0 ,1 ,3 ,1067 ,32 ,4 ,56 ,0 ,1 ,46 ,2 ,0 ,16 ,4 ,4 ,0 ,0 ,4 ,2 ,,,,,,,,,,,,,,,
701 ,Virgil van Dijk ,Defender,34 ,10 ,36 ,59 ,1 ,1 ,4 ,96 ,260 ,152 ,0 ,163 ,249 ,103 ,16 ,163 ,58 ,0 ,0 ,0 ,1388 ,41 ,3 ,2 ,1 ,0 ,119 ,2 ,0 ,28 ,2 ,3 ,1 ,0 ,2 ,5 ,,,,,,,,,,,,,,,
702 ,Marco van Ginkel ,Midfielder,17 ,,,28 ,1 ,,4 ,22 ,16 ,5 ,,34 ,55 ,53 ,5 ,13 ,13 ,,0 ,0 ,372 ,22 ,0 ,10 ,0 ,0 ,17 ,0 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,12 ,2 ,0 ,1 ,,,,,,,,
703 ,Ricky van Wolfswinkel ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
704 ,Jamie Vardy ,Forward,36 ,,,35 ,,,22 ,18 ,7 ,4 ,,,,,,,,,,6 ,625 ,17 ,11 ,49 ,,,,5 ,1 ,42 ,26 ,24 ,2 ,18 ,4 ,6 ,1 ,5 ,0 ,115 ,53 ,0 ,22 ,,,,,,,,
705 ,Guillermo Varela ,Defender,4 ,1 ,4 ,13 ,1 ,0 ,0 ,13 ,6 ,3 ,0 ,26 ,25 ,28 ,4 ,1 ,6 ,0 ,0 ,0 ,146 ,37 ,0 ,7 ,0 ,0 ,11 ,1 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
706 ,Jordan Veretout ,Midfielder,25 ,,,32 ,1 ,,7 ,27 ,15 ,0 ,,105 ,80 ,103 ,11 ,11 ,27 ,,1 ,5 ,991 ,40 ,2 ,109 ,0 ,2 ,50 ,4 ,0 ,19 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,6 ,0 ,0 ,,,,,,,,
707 ,Santiago Vergini ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
708 ,Jan Vertonghen ,Defender,29 ,9 ,29 ,48 ,1 ,0 ,4 ,63 ,174 ,98 ,0 ,126 ,134 ,63 ,13 ,54 ,36 ,1 ,0 ,0 ,1474 ,51 ,0 ,2 ,1 ,0 ,102 ,5 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
709 ,Josh Vickers ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
710 ,Víctor Ibarbo ,Forward,4 ,,,2 ,,,0 ,0 ,2 ,2 ,,,,,,,,,,0 ,21 ,5 ,0 ,3 ,,,,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
711 ,Michel Vorm ,Goalkeeper,1 ,0 ,1 ,,,,,,,,,,,,,,,0 ,0 ,0 ,45 ,45 ,,,,,8 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,1 ,0 ,0 ,1 ,0 ,0 ,4 ,7 
712 ,Matej Vydra ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
713 ,Josh Wakefield ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
714 ,Theo Walcott ,Forward,28 ,,,11 ,,,8 ,14 ,8 ,1 ,,,,,,,,,,2 ,310 ,11 ,2 ,20 ,,,,0 ,0 ,3 ,13 ,5 ,0 ,3 ,2 ,0 ,0 ,0 ,0 ,45 ,22 ,0 ,11 ,,,,,,,,
715 ,Kyle Walker ,Defender,33 ,12 ,28 ,87 ,1 ,0 ,8 ,92 ,106 ,53 ,0 ,209 ,183 ,127 ,17 ,52 ,25 ,1 ,1 ,3 ,1250 ,38 ,5 ,78 ,0 ,1 ,77 ,7 ,0 ,29 ,3 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
716 ,Kyle Walker-Peters ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
717 ,Jonathan Walters ,Forward,27 ,,,8 ,,,4 ,5 ,26 ,15 ,,,,,,,,,,3 ,492 ,18 ,4 ,36 ,,,,1 ,0 ,14 ,25 ,5 ,1 ,4 ,0 ,0 ,0 ,0 ,0 ,32 ,13 ,0 ,4 ,,,,,,,,
718 ,Victor Wanyama ,Midfielder,30 ,,,94 ,1 ,,7 ,68 ,62 ,25 ,,250 ,209 ,189 ,23 ,64 ,68 ,,1 ,1 ,1352 ,45 ,2 ,7 ,0 ,0 ,81 ,4 ,3 ,50 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,31 ,5 ,0 ,0 ,,,,,,,,
719 ,Elliott Ward ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
720 ,James Ward-Prowse ,Midfielder,33 ,,,14 ,1 ,,9 ,22 ,37 ,22 ,,89 ,37 ,78 ,6 ,10 ,18 ,,0 ,4 ,699 ,21 ,6 ,93 ,0 ,3 ,28 ,5 ,0 ,21 ,1 ,2 ,0 ,2 ,0 ,1 ,0 ,1 ,1 ,28 ,7 ,0 ,1 ,,,,,,,,
721 ,Marcin Wasilewski ,Defender,4 ,0 ,6 ,10 ,1 ,0 ,0 ,9 ,17 ,6 ,0 ,9 ,18 ,14 ,0 ,8 ,5 ,0 ,0 ,0 ,73 ,18 ,0 ,0 ,0 ,0 ,4 ,2 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
722 ,Bradley Watkins ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
