,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
478 ,Gavin Kilkenny ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
479 ,Maximilian Kilman ,Defender,3 ,0 ,2 ,4 ,1 ,0 ,0 ,4 ,7 ,3 ,0 ,9 ,17 ,11 ,1 ,12 ,10 ,0 ,0 ,0 ,101 ,34 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
480 ,Joshua King ,Forward,26 ,,,16 ,,,4 ,8 ,8 ,3 ,,,,,,,,,,4 ,499 ,19 ,8 ,22 ,,,,0 ,0 ,37 ,7 ,6 ,0 ,6 ,0 ,0 ,0 ,3 ,0 ,26 ,13 ,1 ,3 ,,,,,,,,
481 ,Nya Kirby ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
482 ,Christoph Klarer ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
483 ,Ragnar Klavan ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
484 ,Timm Klose ,Defender,7 ,0 ,13 ,8 ,0 ,0 ,2 ,7 ,27 ,15 ,0 ,30 ,31 ,32 ,2 ,17 ,21 ,0 ,0 ,0 ,393 ,56 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
485 ,Josh Knight ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
486 ,Anthony Knockaert ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
487 ,Jonathan Kodjia ,Forward,6 ,,,0 ,,,1 ,0 ,1 ,1 ,,,,,,,,,,0 ,27 ,5 ,0 ,0 ,,,,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
488 ,Sead Kolasinac ,Defender,26 ,3 ,26 ,29 ,1 ,0 ,1 ,25 ,33 ,26 ,0 ,103 ,88 ,66 ,16 ,28 ,19 ,0 ,0 ,2 ,900 ,35 ,2 ,29 ,0 ,0 ,21 ,4 ,0 ,20 ,5 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
489 ,Vincent Kompany ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
490 ,Ezri Konsa Ngoyo ,Defender,25 ,4 ,39 ,18 ,1 ,0 ,3 ,25 ,66 ,23 ,0 ,100 ,104 ,79 ,7 ,49 ,46 ,0 ,1 ,2 ,773 ,31 ,2 ,13 ,0 ,0 ,34 ,3 ,0 ,17 ,1 ,1 ,0 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
491 ,Laurent Koscielny ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
492 ,Billy Koumetio ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
493 ,Cheikhou Kouyaté ,Midfielder,35 ,,,67 ,0 ,,4 ,43 ,55 ,32 ,,139 ,201 ,163 ,17 ,91 ,70 ,,0 ,1 ,851 ,24 ,1 ,17 ,0 ,1 ,23 ,4 ,0 ,33 ,2 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,24 ,4 ,0 ,1 ,,,,,,,,
494 ,Mateo Kovacic ,Midfielder,31 ,,,63 ,1 ,,9 ,22 ,16 ,7 ,,174 ,186 ,115 ,77 ,8 ,17 ,,0 ,3 ,1868 ,60 ,3 ,8 ,0 ,10 ,93 ,8 ,0 ,20 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,21 ,5 ,0 ,0 ,,,,,,,,
495 ,Matej Kovar ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
496 ,Emil Krafth ,Defender,17 ,2 ,23 ,18 ,1 ,0 ,1 ,8 ,40 ,22 ,0 ,43 ,36 ,28 ,4 ,8 ,9 ,0 ,0 ,1 ,329 ,19 ,1 ,20 ,0 ,0 ,10 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
497 ,Tim Krul ,Goalkeeper,36 ,5 ,68 ,,,,,,,,,,,,,,,1 ,1 ,0 ,1382 ,38 ,,,,,247 ,4 ,0 ,1 ,,0 ,,,,,,,,,,,,132 ,2 ,20 ,28 ,3 ,10 ,198 ,332 
498 ,Alexandre Lacazette ,Forward,30 ,,,31 ,,,8 ,7 ,14 ,10 ,,,,,,,,,,4 ,505 ,17 ,4 ,15 ,,,,8 ,0 ,44 ,13 ,10 ,1 ,8 ,1 ,1 ,0 ,0 ,0 ,52 ,26 ,1 ,5 ,,,,,,,,
499 ,Daniel Lafferty ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
500 ,Ethan Laird ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
501 ,Adam Lallana ,Midfielder,15 ,,,19 ,0 ,,2 ,5 ,2 ,1 ,,31 ,33 ,42 ,2 ,4 ,14 ,,0 ,1 ,266 ,18 ,1 ,3 ,0 ,1 ,4 ,1 ,0 ,7 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,5 ,1 ,0 ,0 ,,,,,,,,
502 ,Erik Lamela ,Midfielder,25 ,,,24 ,1 ,,10 ,8 ,9 ,5 ,,74 ,86 ,123 ,30 ,6 ,18 ,,0 ,1 ,541 ,22 ,0 ,49 ,0 ,2 ,17 ,3 ,0 ,30 ,1 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,29 ,10 ,0 ,1 ,,,,,,,,
503 ,Tariq Lamptey ,Defender,9 ,1 ,8 ,9 ,1 ,0 ,1 ,16 ,15 ,8 ,0 ,33 ,45 ,42 ,15 ,3 ,8 ,0 ,0 ,1 ,178 ,20 ,3 ,23 ,0 ,0 ,2 ,2 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
504 ,Henri Lansbury ,Midfielder,10 ,,,6 ,0 ,,0 ,0 ,2 ,0 ,,10 ,9 ,15 ,0 ,2 ,6 ,,0 ,0 ,82 ,8 ,0 ,1 ,0 ,0 ,7 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
505 ,Manuel Lanzini ,Midfielder,24 ,,,14 ,1 ,,8 ,10 ,3 ,2 ,,81 ,79 ,82 ,33 ,6 ,15 ,,0 ,2 ,756 ,32 ,2 ,43 ,0 ,5 ,25 ,1 ,0 ,6 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,7 ,0 ,3 ,,,,,,,,
506 ,Aymeric Laporte ,Defender,15 ,3 ,5 ,13 ,0 ,0 ,1 ,20 ,26 ,10 ,0 ,70 ,48 ,28 ,2 ,25 ,13 ,0 ,0 ,0 ,1148 ,77 ,0 ,0 ,0 ,0 ,59 ,1 ,0 ,9 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
507 ,Yasser Larouci ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
508 ,Jamaal Lascelles ,Defender,24 ,7 ,31 ,14 ,0 ,0 ,2 ,28 ,115 ,68 ,1 ,128 ,109 ,82 ,4 ,74 ,49 ,0 ,1 ,0 ,847 ,35 ,0 ,0 ,0 ,0 ,53 ,5 ,0 ,22 ,2 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
509 ,Caolan Lavery ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
510 ,Achraf Lazaar ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
511 ,Valentino Lazaro ,Midfielder,13 ,,,13 ,1 ,,1 ,3 ,3 ,1 ,,27 ,25 ,27 ,8 ,2 ,6 ,,0 ,0 ,170 ,13 ,0 ,13 ,0 ,0 ,8 ,0 ,1 ,3 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,4 ,1 ,0 ,0 ,,,,,,,,
512 ,Adam Leathers ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
513 ,Adam Legzdins ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
514 ,Moritz Leitner ,Midfielder,9 ,,,16 ,1 ,,2 ,9 ,8 ,2 ,,56 ,38 ,36 ,7 ,5 ,4 ,,0 ,0 ,563 ,63 ,0 ,5 ,0 ,1 ,19 ,1 ,0 ,8 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,,,,,,,,
515 ,Florian Lejeune ,Defender,6 ,1 ,10 ,8 ,0 ,0 ,0 ,10 ,13 ,8 ,0 ,35 ,24 ,19 ,4 ,10 ,7 ,0 ,2 ,0 ,197 ,33 ,0 ,3 ,0 ,0 ,14 ,0 ,0 ,6 ,0 ,2 ,0 ,1 ,1 ,0 ,,,,,,,,,,,,,,,
516 ,Mario Lemina ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
517 ,Aaron Lennon ,Midfielder,16 ,,,14 ,1 ,,0 ,8 ,3 ,0 ,,24 ,26 ,29 ,3 ,2 ,9 ,,0 ,0 ,118 ,7 ,0 ,8 ,0 ,0 ,2 ,4 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
518 ,Bernd Leno ,Goalkeeper,30 ,7 ,39 ,,,,,,,,,,,,,,,0 ,2 ,0 ,800 ,27 ,,,,,74 ,2 ,0 ,0 ,,0 ,,,,,,,,,,,,113 ,1 ,17 ,17 ,11 ,15 ,185 ,253 
519 ,Léo Bonatini ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
520 ,Jefferson Lerma ,Midfielder,33 ,,,54 ,1 ,,9 ,57 ,51 ,29 ,,270 ,173 ,144 ,26 ,57 ,51 ,,0 ,2 ,1398 ,42 ,2 ,6 ,0 ,0 ,96 ,11 ,1 ,42 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,30 ,2 ,0 ,0 ,,,,,,,,
521 ,Thakgalo Leshabela ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
522 ,Dylan Levitt ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
523 ,Adam Lewis ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
524 ,Lewis Cook ,Midfielder,27 ,,,27 ,1 ,,4 ,17 ,15 ,8 ,,109 ,74 ,107 ,24 ,12 ,14 ,,0 ,0 ,720 ,27 ,0 ,8 ,0 ,5 ,42 ,5 ,0 ,23 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,2 ,0 ,0 ,,,,,,,,
525 ,Stephan Lichtsteiner ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
526 ,Anders Lindegaard ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
527 ,Victor Lindelöf ,Defender,35 ,12 ,32 ,29 ,1 ,0 ,1 ,26 ,122 ,58 ,0 ,215 ,135 ,78 ,4 ,96 ,50 ,1 ,0 ,0 ,2094 ,60 ,0 ,2 ,0 ,2 ,75 ,6 ,0 ,22 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
528 ,Jesse Lingard ,Midfielder,22 ,,,15 ,1 ,,10 ,3 ,0 ,0 ,,37 ,41 ,72 ,13 ,2 ,12 ,,0 ,0 ,391 ,18 ,1 ,7 ,0 ,4 ,4 ,3 ,0 ,28 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,22 ,6 ,0 ,2 ,,,,,,,,
529 ,Fernando Llorente ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
530 ,Hugo Lloris ,Goalkeeper,21 ,6 ,21 ,,,,,,,,,,,,,,,0 ,2 ,0 ,474 ,23 ,,,,,122 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,81 ,1 ,10 ,12 ,2 ,1 ,97 ,150 
531 ,Giovani Lo Celso ,Midfielder,28 ,,,51 ,1 ,,6 ,9 ,17 ,8 ,,123 ,136 ,145 ,32 ,8 ,22 ,,0 ,2 ,965 ,34 ,1 ,57 ,0 ,8 ,42 ,6 ,0 ,28 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,3 ,0 ,1 ,,,,,,,,
532 ,Jürgen Locadia ,Forward,2 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,19 ,10 ,0 ,1 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,1 ,1 ,1 ,,,,,,,,
533 ,Ruben Loftus-Cheek ,Midfielder,7 ,,,0 ,0 ,,0 ,2 ,2 ,1 ,,13 ,9 ,11 ,4 ,2 ,3 ,,0 ,1 ,132 ,19 ,1 ,1 ,0 ,1 ,5 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,1 ,,,,,,,,
534 ,Andy Lonergan ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
535 ,Kevin Long ,Defender,8 ,2 ,5 ,7 ,1 ,0 ,1 ,4 ,30 ,15 ,0 ,23 ,40 ,35 ,1 ,28 ,23 ,0 ,0 ,0 ,200 ,25 ,0 ,0 ,0 ,0 ,11 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
536 ,Ryan Longman ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
537 ,Luis Longstaff ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
538 ,Ademola Lookman ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
539 ,Jonas Lössl ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
540 ,Dejan Lovren ,Defender,10 ,0 ,11 ,13 ,1 ,2 ,1 ,10 ,41 ,18 ,0 ,51 ,70 ,36 ,1 ,49 ,27 ,0 ,0 ,1 ,680 ,68 ,1 ,0 ,0 ,2 ,28 ,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
541 ,Matthew Lowton ,Defender,17 ,6 ,31 ,41 ,1 ,0 ,0 ,27 ,52 ,30 ,0 ,72 ,82 ,47 ,9 ,22 ,14 ,0 ,1 ,1 ,551 ,32 ,2 ,45 ,0 ,2 ,41 ,2 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
542 ,Lucas Moura ,Forward,35 ,,,57 ,,,21 ,15 ,25 ,18 ,,,,,,,,,,4 ,773 ,22 ,6 ,21 ,,,,3 ,0 ,30 ,5 ,4 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,56 ,14 ,0 ,6 ,,,,,,,,
543 ,Lucas Perri ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
544 ,Lucas Piazon ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
545 ,Romelu Lukaku ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
546 ,Dodi Lukébakio ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
547 ,John Lundstram ,Midfielder,34 ,,,46 ,1 ,,10 ,33 ,43 ,22 ,,157 ,99 ,136 ,18 ,24 ,33 ,,0 ,3 ,1176 ,35 ,8 ,55 ,0 ,3 ,86 ,5 ,0 ,27 ,7 ,5 ,0 ,4 ,1 ,1 ,0 ,0 ,0 ,43 ,10 ,0 ,4 ,,,,,,,,
548 ,Brooklyn Lyons-Foster ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
549 ,Ian Maatsen ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
550 ,Alexis Mac Allister ,Midfielder,9 ,,,9 ,1 ,,3 ,1 ,1 ,0 ,,15 ,17 ,22 ,2 ,3 ,5 ,,0 ,0 ,98 ,11 ,0 ,23 ,0 ,0 ,2 ,0 ,0 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,0 ,1 ,,,,,,,,
551 ,Matt Macey ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
552 ,James Maddison ,Midfielder,31 ,,,59 ,1 ,,30 ,9 ,5 ,1 ,,162 ,205 ,162 ,51 ,7 ,24 ,,0 ,3 ,1473 ,48 ,8 ,221 ,0 ,19 ,72 ,4 ,0 ,36 ,4 ,6 ,0 ,4 ,2 ,1 ,0 ,0 ,1 ,74 ,18 ,0 ,6 ,,,,,,,,
553 ,Jacob Maddox ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
554 ,Gary Madine ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
555 ,Harry Maguire ,Defender,38 ,13 ,36 ,37 ,1 ,0 ,6 ,72 ,157 ,94 ,0 ,237 ,240 ,128 ,8 ,176 ,71 ,0 ,0 ,1 ,2519 ,66 ,2 ,2 ,0 ,1 ,169 ,6 ,0 ,33 ,6 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
556 ,Connor Mahoney ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
557 ,Riyad Mahrez ,Forward,33 ,,,28 ,,,23 ,18 ,7 ,1 ,,,,,,,,,,9 ,1097 ,33 ,18 ,88 ,,,,0 ,0 ,13 ,13 ,11 ,0 ,3 ,8 ,1 ,0 ,1 ,2 ,74 ,32 ,0 ,5 ,,,,,,,,
