,Name,Position,Appearances,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Headed goals,Goals with right foot,Goals with left foot,Hit woodwork,Goals per match,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Big chances missed,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks
479 ,James McCarthy ,Midfielder,4 ,,,9 ,1 ,,0 ,5 ,3 ,0 ,,20 ,18 ,12 ,3 ,4 ,4 ,,1 ,0 ,97 ,24 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
480 ,James McClean ,Midfielder,30 ,,,40 ,1 ,,9 ,19 ,15 ,6 ,,91 ,90 ,146 ,23 ,16 ,22 ,,0 ,0 ,359 ,12 ,0 ,88 ,0 ,0 ,5 ,7 ,0 ,35 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,30 ,6 ,0 ,1 ,,,,,,,,
481 ,Marcus McGuane ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
482 ,Callum McManaman ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
483 ,Dwight McNeil ,Midfielder,1 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,1 ,1 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
484 ,Sam McQueen ,Defender,7 ,,,4 ,1 ,,0 ,3 ,3 ,1 ,,10 ,6 ,5 ,2 ,0 ,1 ,,0 ,0 ,63 ,9 ,0 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
485 ,Scott McTominay ,Midfielder,13 ,,,11 ,1 ,,0 ,13 ,9 ,8 ,,44 ,43 ,38 ,5 ,12 ,10 ,,0 ,0 ,343 ,26 ,0 ,4 ,0 ,1 ,12 ,2 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
486 ,Ben Mee ,Defender,29 ,9 ,27 ,33 ,1 ,2 ,4 ,33 ,208 ,138 ,2 ,153 ,178 ,108 ,3 ,117 ,78 ,0 ,1 ,0 ,1071 ,37 ,0 ,3 ,0 ,0 ,113 ,5 ,0 ,14 ,3 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
487 ,Max Melbourne ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
488 ,Nampalys Mendy ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
489 ,Mikel Merino ,Midfielder,24 ,,,56 ,1 ,,7 ,34 ,23 ,13 ,,139 ,151 ,152 ,28 ,39 ,40 ,,0 ,1 ,812 ,34 ,1 ,3 ,0 ,6 ,41 ,4 ,0 ,30 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,16 ,6 ,0 ,0 ,,,,,,,,
490 ,Per Mertesacker ,Defender,6 ,0 ,7 ,2 ,1 ,0 ,0 ,6 ,21 ,15 ,0 ,32 ,28 ,10 ,0 ,23 ,7 ,0 ,1 ,0 ,247 ,41 ,0 ,0 ,0 ,0 ,7 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
491 ,Roque Mesa ,Midfielder,11 ,,,20 ,1 ,,2 ,13 ,6 ,3 ,,86 ,36 ,51 ,5 ,2 ,3 ,,0 ,0 ,486 ,44 ,0 ,1 ,1 ,0 ,27 ,3 ,0 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,1 ,0 ,0 ,,,,,,,,
492 ,Matt Miazga ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
493 ,Simon Mignolet ,Goalkeeper,19 ,7 ,24 ,,,,,,,,,,,,,,,0 ,2 ,0 ,498 ,26 ,,,,,82 ,3 ,0 ,2 ,,0 ,,,,,,,,,,,,36 ,1 ,8 ,14 ,6 ,12 ,102 ,101 
494 ,Luka Milivojevic ,Midfielder,36 ,,,85 ,1 ,,11 ,71 ,74 ,27 ,,274 ,194 ,197 ,28 ,49 ,45 ,,2 ,1 ,1652 ,46 ,2 ,39 ,0 ,3 ,122 ,8 ,0 ,69 ,1 ,10 ,0 ,10 ,0 ,1 ,0 ,7 ,1 ,42 ,17 ,0 ,2 ,,,,,,,,
495 ,James Milner ,Midfielder,32 ,,,58 ,1 ,,8 ,21 ,22 ,8 ,,125 ,115 ,95 ,12 ,23 ,18 ,,0 ,3 ,1480 ,46 ,5 ,123 ,0 ,7 ,85 ,3 ,0 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,5 ,0 ,0 ,,,,,,,,
496 ,Tyrone Mings ,Defender,4 ,0 ,5 ,1 ,1 ,0 ,1 ,6 ,13 ,1 ,0 ,14 ,5 ,5 ,1 ,2 ,2 ,0 ,0 ,0 ,113 ,28 ,0 ,1 ,1 ,0 ,9 ,1 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
497 ,Kevin Mirallas ,Midfielder,5 ,,,4 ,,,0 ,0 ,3 ,1 ,,,,,,,,,,0 ,54 ,11 ,0 ,4 ,,,,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,0 ,,,,,,,,
498 ,Demetri Mitchell ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
499 ,Aleksandar Mitrovic ,Forward,6 ,,,1 ,,,1 ,0 ,2 ,2 ,,,,,,,,,,0 ,54 ,9 ,0 ,0 ,,,,0 ,0 ,3 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,1 ,,,,,,,,
500 ,MJ Williams ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
501 ,Henrikh Mkhitaryan ,Midfielder,26 ,,,33 ,1 ,,8 ,15 ,5 ,4 ,,104 ,109 ,149 ,30 ,19 ,23 ,,0 ,9 ,980 ,38 ,11 ,84 ,0 ,15 ,22 ,2 ,0 ,23 ,4 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,36 ,16 ,0 ,1 ,,,,,,,,
502 ,Moha ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
503 ,Mohamed Elneny ,Midfielder,13 ,,,12 ,1 ,,4 ,10 ,12 ,4 ,,79 ,27 ,29 ,3 ,6 ,13 ,,0 ,1 ,837 ,64 ,1 ,8 ,0 ,2 ,23 ,3 ,1 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8 ,1 ,0 ,0 ,,,,,,,,
504 ,Mohamed Salah ,Forward,36 ,,,12 ,,,33 ,5 ,3 ,2 ,,,,,,,,,,10 ,946 ,26 ,12 ,86 ,,,,1 ,0 ,16 ,17 ,32 ,2 ,5 ,25 ,3 ,1 ,1 ,0 ,144 ,67 ,0 ,23 ,,,,,,,,
505 ,Jayson Molumby ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
506 ,Jefferson Montero ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
507 ,Elliott Moore ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
508 ,Aaron Mooy ,Midfielder,36 ,,,102 ,1 ,,15 ,38 ,48 ,9 ,,266 ,166 ,160 ,16 ,33 ,39 ,,0 ,3 ,1902 ,53 ,5 ,185 ,0 ,4 ,102 ,5 ,0 ,26 ,2 ,4 ,0 ,2 ,2 ,1 ,0 ,1 ,0 ,29 ,7 ,0 ,0 ,,,,,,,,
509 ,Álvaro Morata ,Forward,31 ,,,13 ,,,16 ,6 ,20 ,13 ,,,,,,,,,,6 ,576 ,19 ,4 ,19 ,,,,7 ,0 ,41 ,29 ,11 ,7 ,3 ,1 ,1 ,0 ,0 ,0 ,79 ,34 ,0 ,17 ,,,,,,,,
510 ,Marlos Moreno ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
511 ,Wes Morgan ,Defender,32 ,5 ,52 ,35 ,1 ,0 ,1 ,31 ,143 ,79 ,0 ,99 ,147 ,104 ,9 ,93 ,58 ,0 ,0 ,0 ,913 ,29 ,0 ,0 ,0 ,0 ,45 ,4 ,0 ,31 ,1 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
512 ,James Morrison ,Midfielder,4 ,,,2 ,1 ,,0 ,1 ,0 ,0 ,,11 ,5 ,7 ,2 ,0 ,2 ,,0 ,0 ,88 ,22 ,0 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,4 ,2 ,1 ,2 ,,,,,,,,
513 ,Victor Moses ,Midfielder,28 ,,,37 ,1 ,,9 ,15 ,31 ,20 ,,143 ,124 ,115 ,32 ,28 ,42 ,,0 ,3 ,833 ,30 ,3 ,90 ,0 ,2 ,25 ,3 ,0 ,23 ,9 ,3 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,35 ,11 ,0 ,1 ,,,,,,,,
514 ,Steve Mounie ,Forward,28 ,,,11 ,,,5 ,7 ,29 ,22 ,,,,,,,,,,1 ,523 ,19 ,2 ,9 ,,,,2 ,0 ,28 ,23 ,7 ,3 ,2 ,1 ,2 ,0 ,0 ,0 ,49 ,21 ,0 ,2 ,,,,,,,,
515 ,Lys Mousset ,Forward,23 ,,,9 ,,,6 ,3 ,8 ,4 ,,,,,,,,,,0 ,161 ,7 ,2 ,9 ,,,,1 ,0 ,11 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,22 ,5 ,0 ,0 ,,,,,,,,
516 ,Joy Mukena ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
517 ,Erwin Mulder ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
518 ,Marc Muniesa ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
519 ,Arijanet Muric ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
520 ,Jamie Murphy ,Forward,4 ,,,2 ,1 ,,1 ,1 ,1 ,0 ,,6 ,8 ,8 ,1 ,0 ,2 ,,0 ,0 ,43 ,11 ,0 ,2 ,0 ,0 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
521 ,Glenn Murray ,Forward,35 ,,,18 ,,,7 ,5 ,27 ,19 ,,,,,,,,,,0 ,664 ,19 ,2 ,9 ,,,,9 ,0 ,60 ,35 ,12 ,3 ,7 ,2 ,0 ,0 ,4 ,0 ,53 ,25 ,0 ,9 ,,,,,,,,
522 ,Ahmed Musa ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
523 ,Charly Musonda ,Midfielder,3 ,,,1 ,0 ,,1 ,0 ,0 ,0 ,,1 ,4 ,6 ,1 ,1 ,0 ,,0 ,1 ,18 ,6 ,1 ,0 ,0 ,2 ,1 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
524 ,Shkodran Mustafi ,Defender,27 ,9 ,30 ,64 ,1 ,1 ,3 ,57 ,171 ,112 ,0 ,158 ,198 ,129 ,1 ,122 ,74 ,0 ,2 ,1 ,1734 ,64 ,3 ,12 ,0 ,5 ,73 ,6 ,0 ,26 ,2 ,3 ,2 ,1 ,0 ,0 ,,,,,,,,,,,,,,,
525 ,Jordon Mutch ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
526 ,Boaz Myhill ,Goalkeeper,1 ,0 ,1 ,,,,,,,,,,,,,,,0 ,0 ,0 ,19 ,19 ,,,,,8 ,1 ,0 ,1 ,,0 ,,,,,,,,,,,,2 ,0 ,0 ,3 ,0 ,0 ,0 ,7 
527 ,Clinton N'Jie ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
528 ,Nacho Monreal ,Defender,28 ,10 ,29 ,54 ,1 ,1 ,5 ,56 ,74 ,41 ,1 ,155 ,139 ,119 ,6 ,62 ,63 ,0 ,1 ,2 ,1719 ,61 ,4 ,31 ,0 ,0 ,45 ,3 ,0 ,19 ,2 ,5 ,1 ,1 ,3 ,1 ,,,,,,,,,,,,,,,
529 ,Luciano Narsingh ,Forward,18 ,,,7 ,,,1 ,3 ,3 ,0 ,,,,,,,,,,0 ,194 ,11 ,2 ,23 ,,,,0 ,0 ,3 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,9 ,5 ,1 ,1 ,,,,,,,,
530 ,Samir Nasri ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
531 ,Kyle Naughton ,Defender,34 ,8 ,50 ,92 ,1 ,1 ,7 ,60 ,102 ,47 ,0 ,198 ,208 ,187 ,24 ,69 ,68 ,1 ,0 ,2 ,1638 ,48 ,0 ,62 ,0 ,0 ,73 ,1 ,0 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
532 ,Mikael Ndjoli ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
533 ,Didier Ndong ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
534 ,Layton Ndukwu ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
535 ,Reiss Nelson ,Forward,3 ,,,4 ,,,0 ,3 ,0 ,0 ,,,,,,,,,,0 ,79 ,26 ,0 ,1 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,,,,,,,,
536 ,Vashon Neufville ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
537 ,Julien Ngoy ,Forward,1 ,,,1 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,5 ,5 ,0 ,0 ,,,,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
538 ,Oumar Niasse ,Forward,22 ,,,10 ,,,7 ,2 ,6 ,4 ,,,,,,,,,,2 ,250 ,11 ,3 ,7 ,,,,2 ,0 ,31 ,20 ,8 ,1 ,4 ,2 ,3 ,0 ,0 ,0 ,37 ,18 ,0 ,7 ,,,,,,,,
539 ,Eddie Nketiah ,Forward,3 ,,,1 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,7 ,2 ,0 ,0 ,,,,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,,,,,,,,
540 ,Georges-Kévin Nkoudou ,Midfielder,9 ,,,7 ,1 ,,1 ,1 ,1 ,1 ,,21 ,20 ,32 ,6 ,0 ,1 ,,0 ,0 ,83 ,9 ,0 ,13 ,0 ,0 ,4 ,1 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,,,,,,,,
541 ,Lukas Nmecha ,Forward,2 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,5 ,3 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
542 ,Mark Noble ,Midfielder,29 ,,,61 ,1 ,,4 ,47 ,22 ,8 ,,222 ,137 ,129 ,20 ,10 ,14 ,,0 ,0 ,1324 ,46 ,2 ,23 ,0 ,8 ,114 ,6 ,0 ,28 ,2 ,4 ,0 ,4 ,0 ,0 ,0 ,2 ,0 ,15 ,6 ,0 ,1 ,,,,,,,,
543 ,Nolito ,Forward,0 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
544 ,Kristoffer Nordfeldt ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
545 ,Nordin Amrabat ,Forward,3 ,,,6 ,,,0 ,0 ,2 ,1 ,,,,,,,,,,0 ,66 ,22 ,0 ,9 ,,,,0 ,0 ,6 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,,,,,,,,
546 ,Mathias Normann ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
547 ,Oliver Norwood ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
548 ,Allan-Roméo Nyom ,Defender,29 ,7 ,40 ,64 ,1 ,0 ,1 ,27 ,83 ,47 ,0 ,147 ,115 ,90 ,10 ,22 ,19 ,0 ,0 ,1 ,753 ,26 ,2 ,88 ,0 ,0 ,37 ,7 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
549 ,Lewis O'Brien ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
550 ,Keelan O'Connell ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
551 ,Stefan O'Connor ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
552 ,Kieran O'Hara ,Goalkeeper,0 ,0 ,0 ,,,,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,,,,,0 ,0 ,0 ,0 ,,0 ,,,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
553 ,Aiden O'Neill ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
554 ,Dara O'Shea ,Defender,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
555 ,Tashan Oakley-Boothe ,Midfielder,0 ,,,0 ,0 ,,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,
556 ,Michael Obafemi ,Forward,1 ,,,0 ,,,0 ,0 ,0 ,0 ,,,,,,,,,,0 ,1 ,1 ,0 ,0 ,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,,,,,,,,
557 ,Pedro Obiang ,Midfielder,21 ,,,53 ,1 ,,4 ,24 ,19 ,9 ,,124 ,121 ,106 ,24 ,20 ,27 ,,0 ,0 ,757 ,36 ,1 ,8 ,0 ,2 ,49 ,3 ,0 ,27 ,0 ,2 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,13 ,5 ,0 ,0 ,,,,,,,,
558 ,Angelo Ogbonna ,Defender,32 ,7 ,60 ,30 ,1 ,0 ,3 ,58 ,191 ,103 ,0 ,135 ,135 ,101 ,9 ,80 ,73 ,0 ,0 ,0 ,1013 ,32 ,1 ,2 ,1 ,1 ,90 ,3 ,0 ,15 ,0 ,1 ,1 ,0 ,0 ,0 ,,,,,,,,,,,,,,,
